latitude,longitude,altitude (m),date,time
34.024557,-118.278453,59.69977815169841,2024-04-18,21:15:45
34.024507,-118.278602,59.532960942946374,2024-04-18,21:15:50
34.024525,-118.278464,59.899212705902755,2024-04-18,21:16:08
34.024625,-118.278474,60.22149346023798,2024-04-18,21:16:17
34.024706,-118.278420,60.04063915088773,2024-04-18,21:16:25
34.024782,-118.278331,60.31099384371191,2024-04-18,21:16:33
34.024881,-118.278303,59.08996828831732,2024-04-18,21:16:43
34.024980,-118.278263,60.058089941740036,2024-04-18,21:16:51
34.025064,-118.278216,60.26841335464269,2024-04-18,21:16:59
34.025142,-118.278163,60.548557894304395,2024-04-18,21:17:05
34.025222,-118.278107,60.45720158144832,2024-04-18,21:17:11
34.025311,-118.278048,60.1536815315485,2024-04-18,21:17:20
34.025392,-118.278000,60.19823842588812,2024-04-18,21:17:29
34.025475,-118.277949,60.34894559625536,2024-04-18,21:17:33
34.025593,-118.277853,60.32824434898794,2024-04-18,21:17:43
34.025691,-118.277798,59.42998675536364,2024-04-18,21:17:54
34.025777,-118.277753,59.83270835597068,2024-04-18,21:18:02
34.025856,-118.277696,60.405807457864285,2024-04-18,21:18:10
34.025943,-118.277656,60.56238333880901,2024-04-18,21:18:19
34.026032,-118.277605,60.537674338556826,2024-04-18,21:18:27
34.026129,-118.277604,61.18433593772352,2024-04-18,21:18:40
34.026228,-118.277636,60.31110910885036,2024-04-18,21:18:52
34.026318,-118.277656,60.57892300654203,2024-04-18,21:19:01
34.026352,-118.277769,60.553221847862005,2024-04-18,21:19:11
34.026400,-118.277872,61.14652596414089,2024-04-18,21:19:20
34.026461,-118.277965,61.04440096579492,2024-04-18,21:19:32
34.026482,-118.278072,61.41476312465966,2024-04-18,21:19:39
34.026545,-118.278169,60.812107652425766,2024-04-18,21:19:49
34.026586,-118.278272,59.65420773811638,2024-04-18,21:19:59
34.026619,-118.278373,60.08845408912748,2024-04-18,21:20:08
34.026661,-118.278475,60.98406926263124,2024-04-18,21:20:21
34.026703,-118.278572,60.61084206402302,2024-04-18,21:20:31
34.026746,-118.278669,60.88274165149778,2024-04-18,21:20:41
34.026788,-118.278765,60.75291762407869,2024-04-18,21:20:55
34.026883,-118.278768,36.615964516066015,2024-04-18,21:23:51
34.026789,-118.278785,60.850932981818914,2024-04-18,21:31:09
34.026727,-118.278700,61.321552535519004,2024-04-18,21:36:06
34.026801,-118.278611,61.37413257546723,2024-04-18,21:36:13
34.026717,-118.278558,61.195697041228414,2024-04-18,21:37:52
34.026668,-118.278464,60.59991223923862,2024-04-18,21:38:04
34.026621,-118.278361,61.23435381334275,2024-04-18,21:38:15
34.026562,-118.278251,60.41993376612663,2024-04-18,21:38:29
34.026518,-118.278152,61.13978848233819,2024-04-18,21:38:38
34.026470,-118.278045,61.15413187164813,2024-04-18,21:38:47
34.026557,-118.277953,61.186759137548506,2024-04-18,21:39:04
34.026635,-118.277896,61.41172167472541,2024-04-18,21:39:08
34.026731,-118.277851,61.388453853316605,2024-04-18,21:39:18
34.026813,-118.277789,61.529231475666165,2024-04-18,21:39:27
34.026900,-118.277741,60.75637524109334,2024-04-18,21:39:38
34.026816,-118.277802,60.098895942792296,2024-04-18,21:40:55
34.026898,-118.277731,61.11737730167806,2024-04-18,21:43:29
34.026986,-118.277691,61.90350515767932,2024-04-18,21:43:36
34.027070,-118.277626,61.49354833737016,2024-04-18,21:43:45
34.027150,-118.277562,61.57159824948758,2024-04-18,21:43:54
34.027230,-118.277499,61.54253820050508,2024-04-18,21:44:01
34.027313,-118.277459,61.36995809432119,2024-04-18,21:44:11
34.027337,-118.277353,60.995901237241924,2024-04-18,21:45:08
34.027371,-118.277246,60.31217531859875,2024-04-18,21:45:15
34.027410,-118.277158,62.089229583740234,2024-04-18,21:45:27
34.027362,-118.277052,61.77684479393065,2024-04-18,21:50:56
34.027393,-118.277155,59.985836043953896,2024-04-18,21:52:17
34.027386,-118.277290,60.549801502376795,2024-04-18,21:52:24
34.027353,-118.277402,60.48351732082665,2024-04-18,21:52:26
34.027316,-118.277536,60.38763112202287,2024-04-18,21:52:29
34.027258,-118.276964,61.28898393176496,2024-04-18,21:52:30
34.027253,-118.277096,61.47701650671661,2024-04-18,21:52:44
34.027344,-118.277083,61.18724875617772,2024-04-18,21:53:08
34.027371,-118.276940,53.391536727547646,2024-04-18,21:58:05
34.027319,-118.277117,61.245170233771205,2024-04-18,21:58:08
34.027048,-118.276974,61.082881927490234,2024-04-18,21:58:26
34.027043,-118.276888,60.03874588012695,2024-04-18,21:58:40
34.027112,-118.276721,60.03873062133789,2024-04-18,21:58:47
34.027174,-118.276592,60.03873062133789,2024-04-18,21:58:49
34.027202,-118.276937,61.54362768866122,2024-04-18,21:58:55
34.027315,-118.277114,61.19372939970344,2024-04-18,21:59:03
34.027410,-118.277127,61.181180929765105,2024-04-18,21:59:57
34.027398,-118.277184,61.23349017743021,2024-04-18,22:00:12
34.027339,-118.277039,61.10388154350221,2024-04-18,22:00:33
34.027283,-118.277141,61.208871161565185,2024-04-18,22:01:40
34.027373,-118.277112,61.33946939744055,2024-04-18,22:02:49
34.027290,-118.277056,61.349025814794004,2024-04-18,22:03:20
34.027402,-118.277078,61.48919722624123,2024-04-18,22:03:38
34.027312,-118.277116,61.46805084031075,2024-04-18,22:04:51
34.027410,-118.277137,61.1641587568447,2024-04-18,22:08:33
34.027503,-118.277210,61.015549974516034,2024-04-18,22:08:45
34.027410,-118.277156,61.15614066366106,2024-04-18,22:08:57
34.027041,-118.277085,60.09005355834961,2024-04-18,22:09:30
34.027075,-118.276602,60.04097366333008,2024-04-18,22:09:42
34.027100,-118.276707,60.038917541503906,2024-04-18,22:09:48
34.027046,-118.276934,60.038734436035156,2024-04-18,22:09:55
34.027153,-118.276831,60.03873062133789,2024-04-18,22:09:56
34.027011,-118.277065,60.03873062133789,2024-04-18,22:10:07
34.027079,-118.276755,60.03873062133789,2024-04-18,22:10:13
34.027122,-118.276624,60.03873062133789,2024-04-18,22:10:15
34.027076,-118.276816,60.03873062133789,2024-04-18,22:10:25
34.027117,-118.277139,60.03873062133789,2024-04-18,22:10:40
34.027146,-118.276974,61.17457428295165,2024-04-18,22:10:42
34.027224,-118.277021,61.167039616033435,2024-04-18,22:10:47
34.027289,-118.276934,61.32055293675512,2024-04-18,22:11:15
34.027090,-118.277571,61.56246825121343,2024-04-18,22:11:27
34.027063,-118.277679,61.73736887052655,2024-04-18,22:11:29
34.027028,-118.277789,60.89925819635391,2024-04-18,22:11:31
34.027232,-118.278515,60.94581578858197,2024-04-18,22:11:33
34.027240,-118.278717,61.025493958964944,2024-04-18,22:11:35
34.027244,-118.278918,60.93433628231287,2024-04-18,22:11:37
34.027632,-118.279269,61.27108616847545,2024-04-18,22:11:39
34.027661,-118.279382,60.815368874929845,2024-04-18,22:11:40
34.027688,-118.279490,61.35878359898925,2024-04-18,22:11:41
34.027752,-118.279577,61.28760122600943,2024-04-18,22:11:42
34.027797,-118.279678,60.96919777337462,2024-04-18,22:11:43
34.027843,-118.279779,60.7855983749032,2024-04-18,22:11:44
34.027997,-118.280101,61.293910486623645,2024-04-18,22:11:45
34.028047,-118.280217,61.337264438159764,2024-04-18,22:11:46
34.028097,-118.280332,61.37621110957116,2024-04-18,22:11:47
34.028437,-118.280264,61.26719800848514,2024-04-18,22:11:48
34.028495,-118.280377,61.29754323232919,2024-04-18,22:11:49
34.028544,-118.280511,61.538372945040464,2024-04-18,22:11:50
34.028601,-118.280632,61.278813854791224,2024-04-18,22:11:51
34.028373,-118.280936,61.63799825683236,2024-04-18,22:11:52
34.028423,-118.281045,61.82071883045137,2024-04-18,22:11:53
34.028229,-118.280623,61.76619728654623,2024-04-18,22:11:54
34.027561,-118.281109,60.09037780761719,2024-04-18,22:12:16
34.028097,-118.280952,61.872489266097546,2024-04-18,22:12:19
34.028044,-118.281064,61.283993237651885,2024-04-18,22:12:21
34.027888,-118.281609,61.04791478253901,2024-04-18,22:12:24
34.027837,-118.281714,60.944556831382215,2024-04-18,22:12:26
34.027781,-118.281809,60.950400969944894,2024-04-18,22:12:28
34.028183,-118.282273,60.52541253529489,2024-04-18,22:12:30
34.028333,-118.282423,60.44759352132678,2024-04-18,22:12:31
34.028310,-118.282533,60.307114630006254,2024-04-18,22:12:40
34.028375,-118.282679,60.14078937377781,2024-04-18,22:12:43
34.028422,-118.282787,60.20979136042297,2024-04-18,22:12:46
34.028377,-118.283214,59.92807236686349,2024-04-18,22:12:56
34.028588,-118.283438,60.14143393095583,2024-04-18,22:13:00
34.028870,-118.283739,60.108775747939944,2024-04-18,22:13:01
34.029061,-118.283957,60.48756921291351,2024-04-18,22:13:02
34.029121,-118.284059,60.55572804342955,2024-04-18,22:13:04
34.029245,-118.283979,60.53182059712708,2024-04-18,22:13:07
34.029387,-118.283942,60.7413937728852,2024-04-18,22:13:08
34.029489,-118.283942,60.54993086308241,2024-04-18,22:13:09
34.029678,-118.283926,60.29038328770548,2024-04-18,22:13:11
34.029802,-118.283947,61.03035889565945,2024-04-18,22:13:12
34.029903,-118.283949,60.915926018729806,2024-04-18,22:13:13
34.030053,-118.283936,61.293923914432526,2024-04-18,22:13:15
34.030146,-118.283938,60.79382786992937,2024-04-18,22:13:16
34.030244,-118.283941,61.01545275468379,2024-04-18,22:13:17
34.030361,-118.283944,60.82658721413463,2024-04-18,22:13:19
34.030462,-118.283968,61.312291625887156,2024-04-18,22:13:20
34.030554,-118.283966,61.21652197279036,2024-04-18,22:13:21
34.030646,-118.283963,61.37768137268722,2024-04-18,22:13:22
34.030742,-118.283935,61.23749800864607,2024-04-18,22:13:25
34.030841,-118.283926,61.11446075420827,2024-04-18,22:13:28
34.030947,-118.283926,61.62872019317001,2024-04-18,22:13:32
34.031031,-118.283973,61.432160180062056,2024-04-18,22:13:35
34.031176,-118.284011,61.28284994605929,2024-04-18,22:13:37
34.031285,-118.283966,61.86534349154681,2024-04-18,22:13:39
34.031419,-118.283949,61.47254292201251,2024-04-18,22:13:41
34.031579,-118.283960,61.548118287697434,2024-04-18,22:13:43
34.031670,-118.283943,61.70735526736826,2024-04-18,22:13:44
34.031823,-118.283937,61.20614206325263,2024-04-18,22:13:46
34.031931,-118.283927,61.68318584933877,2024-04-18,22:13:47
34.032215,-118.283893,62.22933591436595,2024-04-18,22:13:49
34.032350,-118.283895,62.225081575103104,2024-04-18,22:13:50
34.032460,-118.283921,62.31884406413883,2024-04-18,22:13:51
34.032564,-118.283921,62.232605065219104,2024-04-18,22:13:52
34.032767,-118.283963,61.74937586579472,2024-04-18,22:13:53
34.032953,-118.283935,62.100601938553154,2024-04-18,22:13:55
34.033043,-118.283959,61.890548846684396,2024-04-18,22:13:56
34.033216,-118.283932,62.352892809547484,2024-04-18,22:13:58
34.033314,-118.283929,62.500762461684644,2024-04-18,22:13:59
34.033490,-118.283940,62.83842420950532,2024-04-18,22:14:01
34.033603,-118.283927,63.01553628407419,2024-04-18,22:14:02
34.033805,-118.283914,63.25684563629329,2024-04-18,22:14:04
34.033906,-118.283925,62.72857577726245,2024-04-18,22:14:05
34.033997,-118.283927,62.72034798935056,2024-04-18,22:14:06
34.034111,-118.283967,62.93664665147662,2024-04-18,22:14:09
34.034289,-118.283985,62.95109447836876,2024-04-18,22:14:11
34.034437,-118.283989,63.41618908755481,2024-04-18,22:14:12
34.034539,-118.283992,63.11280170176178,2024-04-18,22:14:13
34.034691,-118.283981,63.48529374413192,2024-04-18,22:14:14
34.034787,-118.283962,63.12540168967098,2024-04-18,22:14:15
34.035017,-118.283941,63.460014048963785,2024-04-18,22:14:16
34.035162,-118.283964,63.73500302992761,2024-04-18,22:14:17
34.035259,-118.283981,63.445537300780416,2024-04-18,22:14:18
34.035446,-118.283976,63.84764934051782,2024-04-18,22:14:20
34.035567,-118.283974,63.58120055962354,2024-04-18,22:14:23
34.035684,-118.283974,63.458526980131865,2024-04-18,22:14:26
34.035910,-118.283949,63.20022108219564,2024-04-18,22:14:28
34.036093,-118.283973,63.43725600466132,2024-04-18,22:14:30
34.036183,-118.283985,63.51737721264362,2024-04-18,22:14:32
34.036053,-118.283906,63.61467230413109,2024-04-18,22:14:35
34.036163,-118.283921,63.77486327290535,2024-04-18,22:14:43
34.036262,-118.283918,63.86589371133596,2024-04-18,22:14:49
34.036171,-118.283917,63.59724218957126,2024-04-18,22:15:06
34.036091,-118.283982,63.48254106473178,2024-04-18,22:15:15
34.036221,-118.283991,63.60209986940026,2024-04-18,22:15:20
34.036340,-118.283974,63.72971643973142,2024-04-18,22:15:23
34.036485,-118.283976,64.44658281467855,2024-04-18,22:15:26
34.037186,-118.283964,64.60027561057359,2024-04-18,22:15:27
34.037018,-118.283933,65.46344771329314,2024-04-18,22:15:28
34.037042,-118.283708,65.8691732538864,2024-04-18,22:15:29
34.037096,-118.283584,67.42766323499382,2024-04-18,22:15:31
34.037134,-118.283451,68.49494228605181,2024-04-18,22:15:33
34.036982,-118.282860,71.52318043541163,2024-04-18,22:15:39
34.036947,-118.282736,72.51950982399285,2024-04-18,22:15:41
34.037327,-118.281248,72.14557647705078,2024-04-18,22:15:53
34.036972,-118.282293,73.91849358938634,2024-04-18,22:15:57
34.037015,-118.282153,69.3660488370806,2024-04-18,22:15:59
34.037128,-118.281191,69.2181683788076,2024-04-18,22:16:01
34.037179,-118.281021,69.18919450603426,2024-04-18,22:16:07
34.037085,-118.281303,69.68528294470161,2024-04-18,22:16:12
34.037334,-118.278625,71.35976061783731,2024-04-18,22:16:15
34.037425,-118.278478,71.46488677244633,2024-04-18,22:16:16
34.037533,-118.278326,71.97228703089058,2024-04-18,22:16:17
34.037540,-118.278202,72.10758349951357,2024-04-18,22:16:18
34.037701,-118.277878,72.92088967654854,2024-04-18,22:16:19
34.037884,-118.277659,72.84748146310449,2024-04-18,22:16:20
34.037983,-118.277521,73.26632644608617,2024-04-18,22:16:21
34.038005,-118.277380,74.12452991772443,2024-04-18,22:16:22
34.038064,-118.277267,74.67320948466659,2024-04-18,22:16:23
34.038089,-118.277132,75.58955407515168,2024-04-18,22:16:24
34.038081,-118.276997,75.02329818625003,2024-04-18,22:16:25
34.038085,-118.276835,76.0083643142134,2024-04-18,22:16:26
34.038106,-118.276668,76.3519129557535,2024-04-18,22:16:27
34.038122,-118.276519,76.82171742804348,2024-04-18,22:16:28
34.038136,-118.276371,77.46513976436108,2024-04-18,22:16:29
34.038154,-118.276215,77.05175125040114,2024-04-18,22:16:30
34.038168,-118.276063,77.36904695816338,2024-04-18,22:16:31
34.038181,-118.275909,77.56698128022254,2024-04-18,22:16:32
34.038195,-118.275752,77.7451455341652,2024-04-18,22:16:33
34.038245,-118.275114,79.02245201636106,2024-04-18,22:16:37
34.038258,-118.274955,79.17681471258402,2024-04-18,22:16:38
34.038271,-118.274800,79.09729332756251,2024-04-18,22:16:39
34.038283,-118.274650,79.51268844492733,2024-04-18,22:16:40
34.038295,-118.274501,79.48215988557786,2024-04-18,22:16:41
34.038306,-118.274363,79.50205255392939,2024-04-18,22:16:42
34.039094,-118.272566,77.7367714336142,2024-04-18,22:16:54
34.039278,-118.272573,72.40467203594744,2024-04-18,22:16:55
34.039391,-118.272580,71.69986583199352,2024-04-18,22:16:56
34.038597,-118.272302,72.6272132107988,2024-04-18,22:16:58
34.038511,-118.272259,72.67289614770561,2024-04-18,22:16:59
34.038555,-118.272254,71.54264015797526,2024-04-18,22:17:00
34.038820,-118.272287,71.23081751074642,2024-04-18,22:17:02
34.038914,-118.272348,70.39396366477013,2024-04-18,22:17:03
34.039035,-118.272390,70.40367580763996,2024-04-18,22:17:04
34.039714,-118.272357,69.99321988597512,2024-04-18,22:17:05
34.039932,-118.272536,69.25264600291848,2024-04-18,22:17:06
34.040149,-118.272492,69.30695077590644,2024-04-18,22:17:07
34.040285,-118.272560,69.58931320998818,2024-04-18,22:17:08
34.040486,-118.272612,69.97940606530756,2024-04-18,22:17:10
34.040608,-118.272702,69.73710562288761,2024-04-18,22:17:12
34.040710,-118.272797,70.20541009679437,2024-04-18,22:17:15
34.040799,-118.272872,70.9412976577878,2024-04-18,22:17:18
34.040876,-118.272938,72.7890735277906,2024-04-18,22:17:23
34.040969,-118.273016,72.56329538486898,2024-04-18,22:17:26
34.041107,-118.273121,73.45199329126626,2024-04-18,22:17:29
34.041209,-118.273170,73.58403411693871,2024-04-18,22:17:31
34.041346,-118.273204,72.61567523982376,2024-04-18,22:17:33
34.041453,-118.273213,71.81924128718674,2024-04-18,22:17:35
34.041573,-118.273205,71.5008281096816,2024-04-18,22:17:38
34.041662,-118.273185,70.65420082584023,2024-04-18,22:17:40
34.041753,-118.273138,70.33749091811478,2024-04-18,22:17:42
34.041840,-118.273110,70.71457591000944,2024-04-18,22:17:43
34.041978,-118.273055,72.9522900711745,2024-04-18,22:17:45
34.042068,-118.273027,74.08537170477211,2024-04-18,22:17:46
34.042229,-118.272960,75.1084272293374,2024-04-18,22:17:48
34.042375,-118.272892,75.67292003706098,2024-04-18,22:17:50
34.042528,-118.272804,75.93388269841671,2024-04-18,22:17:52
34.042683,-118.272736,76.00379281397909,2024-04-18,22:17:54
34.042816,-118.272647,75.99501934740692,2024-04-18,22:17:56
34.042953,-118.272580,75.84273701440543,2024-04-18,22:17:58
34.043039,-118.272533,75.47774470876902,2024-04-18,22:17:59
34.043201,-118.272448,75.52463162876666,2024-04-18,22:18:01
34.043354,-118.272339,76.48663602396846,2024-04-18,22:18:03
34.043437,-118.272279,76.62280640937388,2024-04-18,22:18:04
34.043524,-118.272214,75.87347975280136,2024-04-18,22:18:05
34.043612,-118.272149,76.16067990940064,2024-04-18,22:18:06
34.043701,-118.272086,76.06112889200449,2024-04-18,22:18:07
34.043793,-118.272017,75.97912933677435,2024-04-18,22:18:08
34.043957,-118.271882,75.94817791879177,2024-04-18,22:18:10
34.044046,-118.271802,75.04277077596635,2024-04-18,22:18:11
34.044130,-118.271725,75.5071129295975,2024-04-18,22:18:12
34.044218,-118.271644,75.35908990819007,2024-04-18,22:18:13
34.044315,-118.271556,75.43688162136823,2024-04-18,22:18:14
34.044384,-118.271486,75.00211928226054,2024-04-18,22:18:15
34.044452,-118.271406,74.95746884588152,2024-04-18,22:18:17
34.044526,-118.271334,74.73369191214442,2024-04-18,22:18:18
34.044606,-118.271257,74.33079341612756,2024-04-18,22:18:19
34.044756,-118.271107,75.1271601067856,2024-04-18,22:18:21
34.044856,-118.270998,75.11168405227363,2024-04-18,22:18:22
34.044929,-118.270924,75.20044226106256,2024-04-18,22:18:23
34.045081,-118.270798,76.73549465928227,2024-04-18,22:18:26
34.045146,-118.270716,77.08076140470803,2024-04-18,22:18:27
34.045209,-118.270634,77.36280517373234,2024-04-18,22:18:28
34.045281,-118.270542,77.79198113828897,2024-04-18,22:18:29
34.045347,-118.270451,78.21458339039236,2024-04-18,22:18:30
34.045413,-118.270359,78.519107632339,2024-04-18,22:18:31
34.045482,-118.270263,78.48549958877265,2024-04-18,22:18:32
34.045552,-118.270166,78.75651917140931,2024-04-18,22:18:33
34.045625,-118.270066,79.02806011401117,2024-04-18,22:18:34
34.045688,-118.269976,79.27984001487494,2024-04-18,22:18:35
34.045756,-118.269879,79.79147808719426,2024-04-18,22:18:36
34.045830,-118.269773,79.98884873557836,2024-04-18,22:18:37
34.045895,-118.269678,80.25953981745988,2024-04-18,22:18:38
34.045955,-118.269589,80.66973666939884,2024-04-18,22:18:39
34.046026,-118.269487,80.59307619463652,2024-04-18,22:18:40
34.046085,-118.269403,80.31488176528364,2024-04-18,22:18:41
34.046191,-118.269257,80.59225986525416,2024-04-18,22:18:42
34.046265,-118.269159,80.32831035461277,2024-04-18,22:18:43
34.046340,-118.269061,80.59598021674901,2024-04-18,22:18:44
34.046415,-118.268964,80.92656327690929,2024-04-18,22:18:45
34.046493,-118.268866,80.87402093131095,2024-04-18,22:18:46
34.046572,-118.268765,81.03554223291576,2024-04-18,22:18:47
34.046639,-118.268651,81.24495118949562,2024-04-18,22:18:48
34.046710,-118.268533,80.78337726928294,2024-04-18,22:18:49
34.046776,-118.268424,81.51595166977495,2024-04-18,22:18:50
34.046849,-118.268304,81.39359536021948,2024-04-18,22:18:51
34.046922,-118.268183,81.30383180826902,2024-04-18,22:18:52
34.046991,-118.268070,81.58994550909847,2024-04-18,22:18:53
34.047135,-118.267536,77.54377368930727,2024-04-18,22:18:54
34.047187,-118.267386,77.5754509344697,2024-04-18,22:18:55
34.047253,-118.267257,77.59986515063792,2024-04-18,22:18:56
34.047403,-118.267091,77.65522406250238,2024-04-18,22:18:57
34.047481,-118.266954,77.67609966453165,2024-04-18,22:18:58
34.047555,-118.266823,77.6969736898318,2024-04-18,22:18:59
34.048016,-118.266728,82.88093476183712,2024-04-18,22:19:00
34.047784,-118.266618,83.22516317758709,2024-04-18,22:19:01
34.047833,-118.266511,82.44785667490214,2024-04-18,22:19:02
34.047898,-118.266396,81.758898450993,2024-04-18,22:19:03
34.047956,-118.266311,81.13734693545848,2024-04-18,22:19:04
34.048055,-118.266144,80.2331830309704,2024-04-18,22:19:06
34.048111,-118.266037,80.68803896475583,2024-04-18,22:19:07
34.048208,-118.265891,82.29132429882884,2024-04-18,22:19:09
34.048286,-118.265785,83.3627266632393,2024-04-18,22:19:11
34.048344,-118.265684,83.5542239015922,2024-04-18,22:19:13
34.048424,-118.265565,83.81292502582073,2024-04-18,22:19:16
34.048478,-118.265462,84.63724289648235,2024-04-18,22:19:19
34.048542,-118.265345,87.0757864722982,2024-04-18,22:19:23
34.048611,-118.265231,87.86983724031597,2024-04-18,22:19:26
34.048664,-118.265124,87.84193230979145,2024-04-18,22:19:28
34.048720,-118.265016,88.03013156633824,2024-04-18,22:19:30
34.048779,-118.264908,88.0842991033569,2024-04-18,22:19:32
34.048843,-118.264776,88.46338177938014,2024-04-18,22:19:34
34.048924,-118.264591,88.52544720564038,2024-04-18,22:19:36
34.048967,-118.264482,88.48867410607636,2024-04-18,22:19:39
34.048850,-118.264381,88.28178376797587,2024-04-18,22:19:41
34.048332,-118.264979,88.6170076848939,2024-04-18,22:19:42
34.048434,-118.264699,88.56952724605799,2024-04-18,22:19:44
34.048543,-118.264713,88.87230997998267,2024-04-18,22:19:45
34.048960,-118.264481,88.91506582219154,2024-04-18,22:19:47
34.049026,-118.264502,89.60809524077922,2024-04-18,22:19:50
34.049124,-118.264445,84.6450439253822,2024-04-18,22:20:35
34.049138,-118.264337,82.25382725894451,2024-04-18,22:20:41
34.049147,-118.264184,79.72166655771434,2024-04-18,22:20:44
34.049163,-118.264067,80.19050640705973,2024-04-18,22:20:45
34.049172,-118.263957,80.56652581691742,2024-04-18,22:20:46
34.049154,-118.263804,82.53030706290156,2024-04-18,22:20:48
34.049192,-118.263604,82.25074810534716,2024-04-18,22:20:50
34.049349,-118.263702,82.8293368909508,2024-04-18,22:20:52
34.049411,-118.263591,84.53281081654131,2024-04-18,22:20:58
34.049353,-118.263680,80.83200082276016,2024-04-18,22:21:05
34.049446,-118.263804,78.73449851665646,2024-04-18,22:21:08
34.049499,-118.263912,78.75693190004677,2024-04-18,22:21:09
34.049532,-118.263802,86.39684599079192,2024-04-18,22:21:20
34.049600,-118.263722,95.74838228616863,2024-04-18,22:21:26
34.049620,-118.263607,99.35553104244173,2024-04-18,22:21:30
34.049669,-118.263498,99.38283576723188,2024-04-18,22:21:34
34.049741,-118.263395,99.08928670361638,2024-04-18,22:21:38
34.049771,-118.263278,98.3797779083252,2024-04-18,22:21:43
34.049829,-118.263178,96.63323922548443,2024-04-18,22:21:49
34.049889,-118.263096,96.16686988901347,2024-04-18,22:21:54
34.049942,-118.262978,95.73121359664947,2024-04-18,22:22:02
34.050591,-118.262874,96.2183799566701,2024-04-18,22:22:04
34.050749,-118.262882,95.85985138639808,2024-04-18,22:22:05
34.050885,-118.262926,96.09854038059711,2024-04-18,22:22:06
34.051006,-118.262947,96.29536124598235,2024-04-18,22:22:07
34.051140,-118.262976,96.2178847650066,2024-04-18,22:22:08
34.050091,-118.262895,94.13843301404268,2024-04-18,22:22:09
34.050179,-118.262846,93.78726773802191,2024-04-18,22:22:13
34.050241,-118.262743,93.55616449937224,2024-04-18,22:22:15
34.050059,-118.262589,93.6910778619349,2024-04-18,22:22:18
34.050064,-118.262461,93.44907028414309,2024-04-18,22:22:22
34.050143,-118.262225,93.32576667331159,2024-04-18,22:22:27
34.050200,-118.262113,93.51339951623231,2024-04-18,22:22:29
34.050102,-118.262227,85.37055172212422,2024-04-18,22:22:32
34.050791,-118.261609,89.22820676583797,2024-04-18,22:23:08
34.050753,-118.261645,91.93528779689223,2024-04-18,22:23:09
34.050819,-118.261567,92.18055635783821,2024-04-18,22:23:13
34.051017,-118.261542,91.63278582692146,2024-04-18,22:23:15
34.051109,-118.261457,92.37996489647776,2024-04-18,22:23:17
34.051148,-118.261460,92.70902660023421,2024-04-18,22:23:19
34.051103,-118.261360,93.44436428882182,2024-04-18,22:23:22
34.051015,-118.261244,92.03850185126066,2024-04-18,22:23:24
34.051087,-118.261128,92.32751386519521,2024-04-18,22:23:27
34.051162,-118.260998,92.40043483208865,2024-04-18,22:23:38
34.051218,-118.260874,91.74867015331984,2024-04-18,22:23:41
34.051293,-118.260783,91.74828430917114,2024-04-18,22:23:42
34.051388,-118.260664,91.99903127644211,2024-04-18,22:23:45
34.051461,-118.260588,92.26012993883342,2024-04-18,22:23:49
34.051526,-118.260501,93.2121212342754,2024-04-18,22:23:50
34.051599,-118.260377,93.8148784134537,2024-04-18,22:23:53
34.051622,-118.260211,97.25058505684137,2024-04-18,22:23:55
34.051714,-118.260155,98.20676838420331,2024-04-18,22:23:57
34.051770,-118.260005,98.1887435214594,2024-04-18,22:23:59
34.051844,-118.259915,98.50866756215692,2024-04-18,22:24:00
34.051943,-118.259789,98.6549312332645,2024-04-18,22:24:02
34.052038,-118.259676,99.15532406140119,2024-04-18,22:24:04
34.052108,-118.259542,98.8932791184634,2024-04-18,22:24:06
34.052219,-118.259429,99.48691440466791,2024-04-18,22:24:08
34.052324,-118.259314,99.62960061896592,2024-04-18,22:24:10
34.052405,-118.259209,99.66762233246118,2024-04-18,22:24:12
34.052505,-118.259093,100.25188705697656,2024-04-18,22:24:14
34.052604,-118.258982,99.65614663157612,2024-04-18,22:24:16
34.052687,-118.258846,99.70066489558667,2024-04-18,22:24:18
34.052772,-118.258724,99.97907129116356,2024-04-18,22:24:20
34.052604,-118.258959,100.29541209153831,2024-04-18,22:24:21
34.052652,-118.258865,100.87949809618294,2024-04-18,22:24:30
34.052728,-118.258787,101.49597714748234,2024-04-18,22:24:34
34.052941,-118.258552,101.4799000620842,2024-04-18,22:24:35
34.053035,-118.258503,100.94679856486619,2024-04-18,22:24:36
34.053197,-118.258442,100.20388125162572,2024-04-18,22:24:38
34.053272,-118.258346,100.2374962028116,2024-04-18,22:24:39
34.053385,-118.258193,100.65130231622607,2024-04-18,22:24:41
34.053550,-118.258112,100.71916470862925,2024-04-18,22:24:43
34.053626,-118.258003,100.67604353837669,2024-04-18,22:24:45
34.053727,-118.257942,100.59008809644729,2024-04-18,22:24:47
34.053794,-118.257868,100.4844594951719,2024-04-18,22:24:49
34.053888,-118.257806,100.55544853303581,2024-04-18,22:24:53
34.053977,-118.257714,100.77713032253087,2024-04-18,22:24:56
34.054054,-118.257638,100.61992210522294,2024-04-18,22:24:58
34.054139,-118.257597,101.1179707814008,2024-04-18,22:25:01
34.054257,-118.257525,101.03168295044452,2024-04-18,22:25:07
34.054342,-118.257480,101.01112942490727,2024-04-18,22:25:10
34.054454,-118.257409,101.33489606902003,2024-04-18,22:25:13
34.054542,-118.257304,99.82223323639482,2024-04-18,22:25:18
34.054641,-118.257214,99.84064280986786,2024-04-18,22:25:21
34.054703,-118.257126,99.32639251183718,2024-04-18,22:25:23
